id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
512,3625.0,3,14.33,124.48,C,C1,286218.0,5 years,0,50000.0,0,2012-11-01,0,0,276.0,20,25.37,0.0,675.0,679.0,10.0,0.0,0.0,2556.0,65.5,21.0,1,0,Nov-2000,51685.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,12.0,3.0,7.0,3.0,10.0,0.0,0.0,0.0,4.0
513,12000.0,3,12.42,400.99,B,B4,222894.0,5 years,1,80000.0,2,2011-10-01,0,4,51.0,13,13.9,0.0,705.0,709.0,8.0,0.0,0.0,37544.0,97.8,20.0,1,0,Sep-1994,3908.0,1.0,,,,,,,,,,,,,,,
514,18000.0,3,13.18,608.06,C,C3,24399.0,1 year,1,42000.0,2,2015-11-01,0,0,141.0,13,14.24,0.0,710.0,714.0,10.0,0.0,0.0,7318.0,44.9,16.0,0,0,Jun-2008,0.0,1.0,0.0,4.0,4.0,4.0,6.0,10.0,4.0,6.0,11.0,4.0,10.0,0.0,0.0,0.0,2.0
515,18000.0,3,6.24,549.56,A,A2,16360.0,8 years,1,80000.0,0,2015-07-01,0,4,762.0,7,14.46,1.0,680.0,684.0,10.0,0.0,0.0,11680.0,59.6,23.0,0,0,Sep-1990,4.0,1.0,0.0,3.0,4.0,4.0,6.0,12.0,5.0,9.0,18.0,4.0,9.0,0.0,0.0,0.0,2.0
516,6275.0,3,12.99,211.4,C,C1,2512.0,9 years,0,67000.0,0,2014-10-01,0,0,418.0,45,25.56,0.0,660.0,664.0,9.0,1.0,1.0,18376.0,80.2,27.0,1,0,Nov-2001,0.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,15.0,5.0,8.0,4.0,9.0,0.0,0.0,0.0,2.0
517,8000.0,3,12.99,269.52,C,C1,13.0,10+ years,1,42000.0,1,2014-10-01,1,0,351.0,3,17.14,0.0,685.0,689.0,9.0,0.0,0.0,8677.0,59.8,15.0,0,0,May-1991,0.0,1.0,0.0,3.0,6.0,6.0,5.0,9.0,1.0,8.0,14.0,6.0,9.0,0.0,0.0,0.0,4.0
518,20000.0,3,12.29,667.06,C,C1,2419.0,10+ years,1,75000.0,2,2015-08-01,0,0,34.0,18,20.96,0.0,695.0,699.0,13.0,0.0,0.0,12345.0,45.6,24.0,0,0,Feb-1994,0.0,1.0,1.0,4.0,8.0,8.0,6.0,6.0,13.0,10.0,11.0,8.0,13.0,0.0,0.0,0.0,3.0
519,10000.0,3,16.91,356.08,C,C5,28330.0,2 years,0,78000.0,0,2018-10-01,0,0,46.0,27,14.46,0.0,670.0,674.0,4.0,1.0,1.0,5224.0,88.5,9.0,0,0,Oct-2005,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0
520,12125.0,5,18.55,311.54,E,E2,51663.0,10+ years,0,72000.0,2,2015-08-01,1,0,157.0,8,39.3,0.0,710.0,714.0,14.0,0.0,0.0,72386.0,88.4,20.0,0,0,May-2000,0.0,1.0,0.0,6.0,10.0,10.0,6.0,8.0,4.0,11.0,15.0,10.0,14.0,0.0,0.0,0.0,0.0
521,12000.0,5,30.49,391.87,F,F4,4209.0,7 years,1,50000.0,1,2016-12-01,0,0,72.0,10,10.8,0.0,700.0,704.0,7.0,0.0,0.0,9888.0,76.1,14.0,0,0,May-2007,0.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,10.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,6.0
522,20000.0,3,7.89,625.72,A,A5,7981.0,10+ years,2,193064.0,0,2015-10-01,0,4,147.0,26,13.76,1.0,785.0,789.0,11.0,0.0,0.0,29.0,0.2,20.0,0,0,Jan-1988,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,10.0,1.0,11.0,0.0,0.0,0.0,2.0
523,14000.0,3,12.39,467.62,C,C1,108083.0,2 years,1,75000.0,2,2015-01-01,1,4,187.0,9,19.63,0.0,680.0,684.0,6.0,0.0,0.0,50832.0,97.8,22.0,1,0,Oct-1996,4.0,1.0,0.0,4.0,4.0,4.0,4.0,6.0,11.0,4.0,7.0,4.0,6.0,0.0,0.0,0.0,1.0
524,18000.0,5,6.17,217.9,A,A3,236870.0,6 years,0,55000.0,0,2010-11-01,0,4,4.0,3,15.69,0.0,790.0,794.0,17.0,0.0,0.0,36392.0,48.0,48.0,1,0,Aug-1988,11836.0,1.0,,,,,,,,,,,,,,,
525,5000.0,3,8.39,157.59,B,B1,54.0,,1,60000.0,0,2016-03-01,1,0,468.0,0,27.12,0.0,680.0,684.0,10.0,0.0,0.0,5459.0,40.1,22.0,0,0,Aug-1999,0.0,1.0,0.0,4.0,4.0,4.0,4.0,6.0,9.0,7.0,12.0,4.0,10.0,0.0,0.0,0.0,1.0
526,4400.0,3,14.99,152.51,C,C5,7204.0,1 year,0,82000.0,2,2015-01-01,0,0,400.0,17,31.71,1.0,665.0,669.0,12.0,0.0,0.0,49162.0,100.3,34.0,1,0,Oct-2001,0.0,1.0,0.0,4.0,5.0,5.0,4.0,6.0,18.0,5.0,7.0,5.0,12.0,0.0,0.0,0.0,1.0
527,12000.0,3,17.57,431.25,D,D2,693.0,3 years,1,35000.0,1,2014-03-01,0,0,143.0,8,25.86,0.0,665.0,669.0,14.0,0.0,0.0,13313.0,56.4,21.0,1,0,Nov-2005,0.0,1.0,0.0,5.0,11.0,11.0,5.0,9.0,1.0,13.0,19.0,11.0,14.0,0.0,0.0,0.0,1.0
528,30000.0,3,12.99,1010.68,C,C2,136893.0,8 years,0,95000.0,1,2016-04-01,0,0,289.0,16,13.69,0.0,710.0,714.0,11.0,0.0,0.0,35958.0,82.3,14.0,0,0,Sep-1998,0.0,1.0,0.0,4.0,9.0,9.0,4.0,5.0,2.0,9.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0
529,5000.0,3,14.46,172.01,C,C4,18514.0,< 1 year,1,19000.0,1,2016-03-01,1,0,56.0,8,27.01,0.0,665.0,669.0,8.0,0.0,0.0,4541.0,42.0,13.0,0,0,Jan-2004,0.0,1.0,1.0,3.0,5.0,5.0,3.0,4.0,4.0,7.0,9.0,5.0,8.0,0.0,0.0,0.0,2.0
530,15000.0,3,7.9,469.36,A,A4,5100.0,1 year,0,145000.0,1,2014-02-01,0,4,495.0,14,7.5,2.0,705.0,709.0,20.0,0.0,0.0,1715.0,18.4,50.0,1,0,Jun-1986,4.0,1.0,0.0,1.0,6.0,6.0,4.0,22.0,7.0,12.0,36.0,6.0,20.0,0.0,0.0,0.0,3.0
531,3500.0,3,6.62,107.47,A,A2,223367.0,8 years,1,69996.0,1,2011-10-01,0,5,251.0,8,23.33,0.0,745.0,749.0,9.0,0.0,0.0,3490.0,31.6,26.0,1,0,Nov-1998,5.0,1.0,,,,,,,,,,,,,,,
532,4000.0,3,19.72,148.09,D,D5,319595.0,2 years,1,14460.0,2,2013-01-01,0,3,406.0,8,26.14,0.0,675.0,679.0,11.0,0.0,0.0,11705.0,69.7,12.0,1,0,Jun-2006,24909.0,1.0,0.0,3.0,4.0,4.0,5.0,5.0,3.0,8.0,9.0,4.0,11.0,0.0,0.0,0.0,2.0
533,31500.0,3,13.35,1066.68,C,C2,14653.0,10+ years,0,140000.0,2,2014-07-01,0,0,211.0,19,13.5,0.0,705.0,709.0,15.0,0.0,0.0,18524.0,40.1,31.0,1,0,Apr-1993,0.0,1.0,0.0,3.0,7.0,7.0,4.0,8.0,1.0,12.0,24.0,7.0,15.0,0.0,0.0,0.0,0.0
534,7800.0,3,7.89,244.03,A,A5,184.0,10+ years,0,55000.0,0,2015-05-01,1,0,717.0,42,24.7,0.0,720.0,724.0,10.0,0.0,0.0,10088.0,45.6,31.0,0,0,Mar-2001,0.0,1.0,0.0,1.0,3.0,3.0,2.0,7.0,9.0,7.0,18.0,3.0,10.0,0.0,0.0,0.0,3.0
535,11200.0,5,15.99,272.31,C,C5,119469.0,4 years,1,40000.0,2,2017-05-01,1,2,508.0,2,27.15,0.0,660.0,664.0,14.0,0.0,0.0,19461.0,54.4,20.0,0,0,Apr-2007,5.0,1.0,0.0,5.0,8.0,8.0,6.0,6.0,5.0,12.0,15.0,8.0,14.0,0.0,0.0,0.0,2.0
536,35000.0,5,18.55,899.28,E,E2,62219.0,10+ years,0,140000.0,2,2015-07-01,0,0,153.0,11,7.47,0.0,665.0,669.0,10.0,4.0,0.0,21301.0,47.2,11.0,0,0,Aug-1995,0.0,1.0,0.0,5.0,8.0,8.0,5.0,5.0,1.0,9.0,10.0,8.0,10.0,0.0,0.0,0.0,3.0
537,18000.0,5,17.57,452.89,D,D4,38.0,3 years,1,49000.0,2,2015-10-01,0,0,25.0,13,26.01,1.0,685.0,689.0,15.0,0.0,0.0,5059.0,16.9,31.0,1,0,Feb-2003,0.0,1.0,0.0,2.0,3.0,3.0,5.0,11.0,12.0,10.0,19.0,3.0,15.0,0.0,0.0,0.0,3.0
538,24000.0,5,23.76,687.1,F,F4,297839.0,6 years,0,236000.0,2,2013-05-01,1,2,187.0,9,8.16,1.0,660.0,664.0,15.0,0.0,0.0,24807.0,51.4,24.0,1,0,Feb-2000,41207.0,1.0,1.0,3.0,6.0,6.0,4.0,9.0,2.0,11.0,16.0,6.0,15.0,0.0,0.0,0.0,3.0
539,1000.0,3,13.05,33.72,B,B5,285952.0,10+ years,2,60000.0,0,2013-07-01,0,0,573.0,19,24.49,0.0,700.0,704.0,8.0,0.0,0.0,16774.0,60.6,13.0,0,0,Jan-1991,37315.0,1.0,0.0,4.0,7.0,7.0,4.0,8.0,2.0,7.0,11.0,7.0,8.0,0.0,0.0,0.0,1.0
540,15000.0,3,12.13,499.15,B,B5,167.0,3 years,0,100000.0,1,2018-06-01,0,0,143.0,8,22.92,0.0,695.0,699.0,9.0,0.0,0.0,9498.0,64.2,34.0,0,0,May-2007,0.0,1.0,0.0,4.0,5.0,5.0,4.0,15.0,5.0,6.0,28.0,5.0,9.0,0.0,0.0,0.0,2.0
541,14000.0,3,6.97,432.09,A,A3,1373.0,2 years,1,42600.0,0,2016-05-01,0,4,124.0,13,7.63,0.0,775.0,779.0,7.0,0.0,0.0,10693.0,25.7,13.0,0,0,Oct-2000,4.0,1.0,0.0,3.0,4.0,4.0,4.0,10.0,0.0,7.0,13.0,4.0,7.0,0.0,0.0,0.0,1.0
542,24000.0,5,6.49,469.48,A,A2,17758.0,3 years,0,210000.0,0,2016-03-01,0,4,16.0,5,19.99,0.0,740.0,744.0,37.0,0.0,0.0,29345.0,23.9,75.0,0,0,Jun-2001,4.0,1.0,0.0,3.0,11.0,11.0,12.0,17.0,19.0,31.0,45.0,11.0,37.0,0.0,0.0,0.0,4.0
543,14000.0,5,13.59,322.79,C,C2,142857.0,3 years,1,32000.0,0,2017-06-01,0,3,471.0,42,27.04,0.0,735.0,739.0,11.0,0.0,0.0,9614.0,34.6,21.0,0,0,Dec-1987,3.0,1.0,0.0,3.0,4.0,4.0,7.0,11.0,6.0,8.0,15.0,4.0,11.0,0.0,0.0,0.0,1.0
544,7000.0,3,7.9,219.04,A,A4,289311.0,5 years,0,64000.0,2,2013-07-01,0,0,538.0,14,28.05,0.0,725.0,729.0,19.0,0.0,0.0,29011.0,53.8,46.0,0,0,Dec-1996,619.0,1.0,0.0,2.0,4.0,4.0,3.0,8.0,21.0,9.0,19.0,4.0,19.0,0.0,0.0,0.0,2.0
545,1000.0,3,12.69,33.55,C,C2,58322.0,3 years,1,62000.0,0,2015-07-01,0,0,391.0,0,9.27,0.0,665.0,669.0,16.0,0.0,0.0,8176.0,84.3,31.0,0,0,Oct-2008,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,27.0,3.0,4.0,2.0,16.0,0.0,0.0,0.0,1.0
546,18500.0,3,13.11,624.32,B,B4,341394.0,7 years,1,85000.0,0,2012-07-01,0,4,99.0,8,27.74,0.0,720.0,724.0,14.0,0.0,0.0,24191.0,47.4,31.0,1,0,Jan-2000,26152.0,1.0,,,,,6.0,,,,,,14.0,,,,
547,16425.0,3,11.14,538.83,B,B2,299048.0,9 years,0,37000.0,0,2013-05-01,0,4,167.0,8,21.97,0.0,700.0,704.0,14.0,0.0,0.0,16897.0,52.6,26.0,1,0,Jan-2003,1317.0,1.0,0.0,6.0,7.0,7.0,9.0,14.0,7.0,11.0,19.0,7.0,14.0,0.0,0.0,0.0,0.0
548,24000.0,3,6.89,739.85,A,A3,19.0,6 years,0,140000.0,1,2015-05-01,0,4,19.0,14,12.09,0.0,695.0,699.0,6.0,0.0,0.0,38817.0,85.3,15.0,1,0,Nov-1999,4.0,1.0,0.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,8.0,4.0,6.0,0.0,0.0,0.0,3.0
549,8675.0,3,15.59,303.24,D,D1,54.0,,1,19000.0,2,2015-01-01,0,0,49.0,12,36.01,0.0,700.0,704.0,5.0,0.0,0.0,13296.0,62.1,13.0,1,0,Oct-2002,4.0,1.0,0.0,3.0,4.0,4.0,3.0,6.0,3.0,5.0,10.0,4.0,5.0,0.0,0.0,0.0,1.0
550,10000.0,5,13.99,232.64,C,C4,1968.0,< 1 year,1,35000.0,1,2015-07-01,1,4,6.0,5,9.98,0.0,675.0,679.0,12.0,1.0,1.0,7503.0,41.7,29.0,0,0,May-1999,4.0,1.0,0.0,2.0,3.0,3.0,3.0,6.0,10.0,10.0,19.0,3.0,12.0,0.0,0.0,0.0,2.0
551,24525.0,3,14.08,839.16,C,C3,68105.0,10+ years,0,70000.0,1,2017-07-01,0,0,63.0,14,44.54,0.0,660.0,664.0,10.0,0.0,0.0,3148.0,21.7,20.0,1,1,Feb-2004,0.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,8.0,5.0,9.0,3.0,10.0,0.0,0.0,0.0,1.0
552,10000.0,3,11.49,329.72,B,B5,128532.0,6 years,1,34000.0,0,2017-03-01,0,4,19.0,14,24.5,0.0,685.0,689.0,9.0,0.0,0.0,11932.0,63.8,13.0,0,0,Jan-2007,4.0,1.0,3.0,4.0,5.0,5.0,4.0,6.0,2.0,7.0,11.0,5.0,9.0,0.0,0.0,0.0,2.0
553,20000.0,3,12.39,668.02,C,C1,2309.0,10+ years,0,68000.0,1,2014-11-01,0,0,372.0,30,20.05,0.0,670.0,674.0,15.0,0.0,0.0,27185.0,79.0,22.0,0,0,Jul-1997,0.0,1.0,1.0,5.0,6.0,6.0,5.0,6.0,4.0,10.0,14.0,6.0,15.0,0.0,0.0,0.0,0.0
554,15000.0,3,19.99,557.38,D,D4,32.0,10+ years,2,70000.0,1,2017-01-01,1,0,157.0,8,17.01,0.0,685.0,689.0,10.0,1.0,1.0,6819.0,32.8,16.0,1,0,May-2006,0.0,1.0,1.0,3.0,8.0,8.0,3.0,3.0,3.0,9.0,11.0,8.0,10.0,0.0,0.0,0.0,8.0
555,24000.0,5,9.75,506.99,B,B3,44568.0,10+ years,0,110900.0,0,2016-02-01,0,4,441.0,9,32.24,0.0,715.0,719.0,19.0,0.0,0.0,32265.0,40.3,35.0,1,0,Aug-1979,4.0,1.0,0.0,6.0,10.0,10.0,9.0,13.0,10.0,14.0,20.0,10.0,19.0,0.0,0.0,0.0,3.0
556,9600.0,3,6.11,292.53,A,A1,112369.0,2 years,0,125000.0,0,2018-07-01,0,4,149.0,22,12.31,0.0,770.0,774.0,18.0,0.0,0.0,10159.0,11.9,49.0,0,0,Jan-1999,4.0,1.0,0.0,3.0,5.0,5.0,7.0,12.0,26.0,14.0,21.0,5.0,18.0,0.0,0.0,0.0,1.0
557,24000.0,3,10.99,785.62,B,B3,2330.0,10+ years,2,58000.0,2,2014-10-01,0,4,131.0,6,9.25,1.0,685.0,689.0,14.0,0.0,0.0,23398.0,32.4,31.0,1,0,May-1989,4.0,1.0,0.0,4.0,7.0,7.0,7.0,18.0,3.0,14.0,28.0,7.0,14.0,0.0,0.0,0.0,3.0
558,6400.0,3,16.29,225.93,C,C4,308925.0,10+ years,1,106000.0,0,2013-04-01,0,0,275.0,8,18.5,1.0,670.0,674.0,11.0,0.0,0.0,35569.0,86.3,24.0,1,0,Nov-1998,56.0,1.0,0.0,1.0,6.0,6.0,1.0,8.0,6.0,8.0,16.0,6.0,11.0,0.0,0.0,0.0,2.0
559,35000.0,3,16.99,1247.68,D,D3,55.0,6 years,0,120000.0,1,2015-08-01,0,0,414.0,0,20.52,0.0,690.0,694.0,20.0,0.0,0.0,42037.0,72.5,60.0,0,0,Sep-1998,0.0,1.0,0.0,5.0,12.0,12.0,5.0,8.0,35.0,13.0,21.0,12.0,20.0,0.0,0.0,0.0,3.0
560,24000.0,3,13.98,820.04,C,C3,11.0,3 years,1,175000.0,2,2014-05-01,0,3,17.0,13,2.71,0.0,685.0,689.0,4.0,0.0,0.0,4496.0,55.5,4.0,0,0,Jun-2005,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0
561,5000.0,3,7.49,155.51,A,A4,18587.0,10+ years,0,45000.0,0,2015-01-01,0,4,305.0,15,8.11,0.0,665.0,669.0,5.0,1.0,1.0,4181.0,36.4,22.0,0,0,Aug-1988,4.0,1.0,0.0,3.0,3.0,3.0,3.0,13.0,5.0,3.0,16.0,3.0,4.0,0.0,0.0,0.0,1.0
562,18000.0,3,7.49,559.83,A,A4,106713.0,1 year,0,60000.0,0,2015-01-01,0,4,161.0,14,18.82,0.0,710.0,714.0,10.0,0.0,0.0,21890.0,37.5,21.0,0,0,Aug-1996,4.0,1.0,0.0,3.0,4.0,4.0,3.0,6.0,6.0,6.0,9.0,4.0,10.0,0.0,0.0,0.0,2.0
563,35000.0,3,19.05,1283.85,D,D4,329847.0,10+ years,0,150000.0,2,2012-10-01,0,0,496.0,27,13.25,0.0,685.0,689.0,19.0,0.0,0.0,37387.0,66.4,34.0,1,0,Feb-1995,38.0,1.0,0.0,10.0,15.0,15.0,12.0,14.0,6.0,17.0,25.0,15.0,19.0,0.0,0.0,0.0,1.0
564,7200.0,3,5.32,216.83,A,A1,81260.0,6 years,0,45000.0,0,2016-02-01,0,2,109.0,21,18.19,0.0,720.0,724.0,12.0,0.0,0.0,16707.0,48.4,27.0,0,0,May-1983,5.0,1.0,0.0,6.0,9.0,9.0,7.0,12.0,6.0,10.0,17.0,9.0,12.0,0.0,0.0,0.0,1.0
565,20000.0,3,9.99,645.25,B,B3,13.0,10+ years,1,50000.0,2,2015-11-01,0,0,108.0,21,20.0,0.0,680.0,684.0,9.0,0.0,0.0,17829.0,63.2,16.0,0,0,Sep-2002,0.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,5.0,8.0,9.0,4.0,9.0,0.0,0.0,0.0,1.0
566,35000.0,3,9.75,1125.25,B,B3,62.0,< 1 year,1,90000.0,1,2016-04-01,0,0,57.0,9,15.0,1.0,680.0,684.0,9.0,0.0,0.0,42360.0,75.9,19.0,1,0,Sep-1984,0.0,1.0,0.0,3.0,5.0,5.0,4.0,8.0,3.0,8.0,14.0,5.0,9.0,0.0,0.0,0.0,1.0
567,30075.0,3,11.48,991.47,B,B5,169457.0,< 1 year,0,85000.0,2,2016-01-01,0,0,48.0,10,27.25,0.0,715.0,719.0,8.0,0.0,0.0,34760.0,74.8,28.0,0,0,Apr-1996,0.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,13.0,6.0,10.0,3.0,8.0,0.0,0.0,0.0,0.0
568,6000.0,3,9.99,193.58,B,B3,72859.0,< 1 year,1,29500.0,0,2015-06-01,0,0,481.0,0,29.54,0.0,660.0,664.0,8.0,0.0,0.0,7780.0,54.4,17.0,0,0,Jun-2010,0.0,1.0,0.0,3.0,5.0,5.0,3.0,5.0,3.0,6.0,14.0,5.0,8.0,0.0,0.0,0.0,2.0
569,4000.0,3,14.99,138.65,C,C4,147808.0,10+ years,0,70000.0,2,2017-04-01,0,0,575.0,32,33.1,0.0,710.0,714.0,17.0,0.0,0.0,31667.0,53.5,27.0,0,0,Feb-2005,0.0,1.0,0.0,4.0,6.0,6.0,6.0,7.0,4.0,13.0,18.0,6.0,17.0,0.0,0.0,0.0,0.0
570,20000.0,5,20.99,540.96,E,E5,54015.0,10+ years,0,70000.0,1,2015-08-01,0,5,141.0,13,14.13,0.0,770.0,774.0,7.0,0.0,0.0,3721.0,19.8,14.0,0,0,Mar-2003,6.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,6.0,3.0,6.0,1.0,7.0,0.0,0.0,0.0,3.0
571,12000.0,3,8.46,378.59,A,A5,4808.0,6 years,0,51000.0,0,2018-10-01,0,4,74.0,30,12.99,0.0,750.0,754.0,16.0,0.0,0.0,7585.0,9.5,32.0,0,0,Nov-1998,4.0,1.0,0.0,4.0,5.0,5.0,8.0,13.0,7.0,14.0,24.0,5.0,16.0,0.0,0.0,0.0,3.0
572,10000.0,3,8.39,315.17,B,B1,153.0,10+ years,0,36400.0,0,2016-02-01,0,0,373.0,13,16.98,0.0,710.0,714.0,4.0,0.0,0.0,1844.0,32.4,9.0,0,0,Mar-2001,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0
573,10000.0,3,10.64,325.69,B,B4,170541.0,10+ years,2,30000.0,0,2016-01-01,0,0,243.0,13,17.04,0.0,695.0,699.0,5.0,1.0,1.0,7069.0,45.3,10.0,0,1,Nov-1992,0.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,9.0,2.0,5.0,0.0,0.0,0.0,1.0
574,9000.0,3,11.67,297.52,B,B4,178189.0,7 years,0,59200.0,0,2014-10-01,0,0,195.0,38,12.69,3.0,665.0,669.0,8.0,0.0,0.0,6934.0,79.7,17.0,1,0,Feb-1996,0.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,9.0,4.0,6.0,4.0,8.0,0.0,0.0,0.0,2.0
575,12000.0,3,9.44,384.06,B,B1,54.0,,1,39440.0,0,2017-08-01,1,0,261.0,8,27.51,0.0,710.0,714.0,7.0,0.0,0.0,42189.0,59.8,11.0,1,0,Feb-2003,0.0,1.0,0.0,4.0,5.0,5.0,6.0,7.0,1.0,7.0,9.0,5.0,7.0,0.0,0.0,0.0,0.0
576,8000.0,3,6.24,244.25,A,A2,58309.0,4 years,1,60926.0,1,2015-08-01,0,0,134.0,8,21.08,0.0,700.0,704.0,9.0,0.0,0.0,8607.0,51.8,15.0,1,0,Jan-2003,0.0,1.0,0.0,3.0,6.0,6.0,3.0,4.0,6.0,7.0,9.0,6.0,9.0,0.0,0.0,0.0,2.0
577,30000.0,5,23.76,858.87,F,F4,327724.0,4 years,0,135000.0,2,2012-11-01,1,0,186.0,9,13.4,0.0,675.0,679.0,13.0,0.0,0.0,35131.0,91.0,30.0,1,0,Jan-1996,329.0,1.0,0.0,5.0,9.0,9.0,5.0,10.0,11.0,9.0,15.0,9.0,13.0,0.0,0.0,0.0,1.0
578,30000.0,3,18.45,1091.36,D,D2,1746.0,5 years,0,250000.0,2,2018-05-01,0,4,612.0,7,19.35,1.0,660.0,664.0,14.0,0.0,0.0,504547.0,97.1,35.0,1,0,Sep-1994,4.0,1.0,3.0,5.0,7.0,7.0,5.0,9.0,9.0,9.0,19.0,7.0,14.0,0.0,0.0,0.0,0.0
579,8800.0,3,7.12,272.21,A,A3,151.0,4 years,0,110000.0,0,2014-10-01,1,4,248.0,11,3.32,0.0,700.0,704.0,10.0,1.0,0.0,11095.0,69.8,31.0,0,0,Sep-1984,4.0,1.0,0.0,2.0,2.0,2.0,2.0,8.0,15.0,5.0,15.0,2.0,10.0,0.0,0.0,0.0,1.0
580,10000.0,5,19.05,259.69,D,D4,334740.0,6 years,1,40560.0,2,2012-09-01,0,0,99.0,8,9.29,0.0,675.0,679.0,12.0,0.0,0.0,10635.0,65.2,18.0,1,0,Jul-2001,21319.0,1.0,0.0,3.0,7.0,7.0,7.0,10.0,1.0,12.0,17.0,7.0,12.0,0.0,0.0,0.0,6.0
581,10000.0,5,13.33,229.23,C,C3,1397.0,10+ years,1,75000.0,2,2015-09-01,1,0,115.0,8,12.24,0.0,660.0,664.0,6.0,1.0,1.0,5798.0,64.0,21.0,1,0,Aug-1985,0.0,1.0,0.0,3.0,4.0,4.0,5.0,9.0,9.0,4.0,12.0,4.0,6.0,,0.0,0.0,1.0
582,20000.0,3,7.59,622.96,A,A3,10900.0,2 years,0,80000.0,0,2016-09-01,0,4,109.0,21,17.47,0.0,750.0,754.0,15.0,0.0,0.0,20694.0,18.3,28.0,0,0,Jul-2003,4.0,1.0,0.0,3.0,4.0,4.0,11.0,14.0,5.0,12.0,20.0,4.0,15.0,0.0,0.0,0.0,3.0
583,4200.0,3,16.2,148.08,C,C4,259752.0,10+ years,1,42000.0,1,2013-11-01,0,3,19.0,14,24.36,0.0,660.0,664.0,9.0,0.0,0.0,9581.0,74.3,20.0,1,0,Sep-2004,68.0,1.0,3.0,4.0,7.0,7.0,4.0,11.0,3.0,7.0,17.0,7.0,9.0,0.0,0.0,0.0,0.0
584,25000.0,3,7.9,782.26,A,A4,342863.0,5 years,0,85000.0,1,2012-06-01,0,4,196.0,14,5.89,1.0,755.0,759.0,15.0,0.0,0.0,2948.0,4.1,33.0,1,0,Nov-1993,57214.0,1.0,,,,,8.0,,,,,,15.0,,,,
585,8000.0,3,16.01,281.3,C,C5,317.0,10+ years,2,80000.0,1,2018-03-01,0,5,590.0,8,0.78,0.0,690.0,694.0,7.0,0.0,0.0,986.0,61.6,10.0,0,0,Dec-2004,6.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,5.0,2.0,7.0,0.0,0.0,0.0,2.0
586,8000.0,3,8.18,251.36,B,B1,90947.0,1 year,1,52125.0,0,2015-03-01,0,4,194.0,38,14.51,0.0,665.0,669.0,16.0,0.0,0.0,6796.0,78.1,26.0,0,0,Feb-2007,4.0,1.0,1.0,6.0,7.0,7.0,6.0,7.0,15.0,8.0,10.0,7.0,16.0,0.0,0.0,0.0,2.0
587,15000.0,3,11.44,494.22,B,B4,5083.0,3 years,0,160000.0,0,2017-02-01,0,0,535.0,17,25.12,2.0,680.0,684.0,52.0,0.0,0.0,12156.0,28.7,90.0,0,0,Sep-2003,0.0,1.0,0.0,6.0,10.0,10.0,9.0,15.0,59.0,18.0,30.0,10.0,52.0,0.0,0.0,0.0,3.0
588,2000.0,3,10.56,65.07,B,B3,38.0,10+ years,0,82000.0,1,2018-05-01,0,4,34.0,18,23.17,0.0,670.0,674.0,9.0,1.0,1.0,9151.0,67.3,27.0,0,0,Mar-1994,4.0,1.0,0.0,1.0,2.0,2.0,1.0,4.0,18.0,2.0,7.0,2.0,9.0,0.0,0.0,0.0,2.0
589,4800.0,3,14.49,165.2,C,C4,54.0,,0,22500.0,0,2016-10-01,0,2,272.0,0,11.73,0.0,695.0,699.0,5.0,1.0,1.0,2112.0,14.7,6.0,1,0,Jul-2006,5.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0
590,4800.0,3,13.53,162.96,B,B5,188635.0,9 years,2,120000.0,1,2014-01-01,0,7,325.0,30,9.86,2.0,680.0,684.0,11.0,0.0,0.0,10514.0,80.3,24.0,0,0,May-1991,110.0,1.0,6.0,3.0,6.0,6.0,3.0,8.0,6.0,8.0,16.0,6.0,11.0,0.0,0.0,1.0,1.0
